ResponseID	ResponseSet	IPAddress	StartDate	EndDate	RecipientLastName	RecipientFirstName	RecipientEmail	ExternalDataReference	Finished	Status	Score_sum	Score_weightedAvg	Score_weightedStdDev	Q1.1	Q1.2	Q1.2_TEXT	Q1.3	Q1.3_TEXT	Q2.1_1	Q2.1_2	Q2.1_3	Q2.1_4	Q2.1_5	Q2.1_6	Q2.1_7	Q2.1_8	Q2.1_8_TEXT	Q2.2_x35	Q2.2_x4	Q2.2_x6	Q2.2_x25	Q2.2_x13	Q2.2_x2	Q2.2_x3	Q2.2_x15	Q2.2_x15_TEXT	Q2.3_x35	Q2.3_x4	Q2.3_x6	Q2.3_x25	Q2.3_x13	Q2.3_x2	Q2.3_x3	Q2.3_x15	Q2.3_x15_TEXT	Q3.1_1_35	Q3.1_2_35	Q3.1_3_35	Q3.1_4_35	Q3.1_5_35	Q3.2_35	Q3.1_1_4	Q3.1_2_4	Q3.1_3_4	Q3.1_4_4	Q3.1_5_4	Q3.2_4	Q3.1_1_6	Q3.1_2_6	Q3.1_3_6	Q3.1_4_6	Q3.1_5_6	Q3.2_6	Q3.1_1_25	Q3.1_2_25	Q3.1_3_25	Q3.1_4_25	Q3.1_5_25	Q3.2_25	Q3.1_1_13	Q3.1_2_13	Q3.1_3_13	Q3.1_4_13	Q3.1_5_13	Q3.2_13	Q3.1_1_2	Q3.1_2_2	Q3.1_3_2	Q3.1_4_2	Q3.1_5_2	Q3.2_2	Q3.1_1_3	Q3.1_2_3	Q3.1_3_3	Q3.1_4_3	Q3.1_5_3	Q3.2_3	Q3.1_1_15	Q3.1_2_15	Q3.1_3_15	Q3.1_4_15	Q3.1_5_15	Q3.2_15	Q4.1	Q4.2	Q5.1	Q5.2_1	Q5.2_2	Q5.2_3	Q5.2_4	LocationLatitude	LocationLongitude	LocationAccuracy	Services_count	BPA_pct	Fin_pct	HR_pct	PS_pct	SIS_pct	FR_pct	UDW_pct	Others_pct	Conform_pct	Reliab_pct	Assur_pct	Partner_pct	Respon_pct	Quality_pct	Satisfaction_pct	Target_pct	filter_$	RES_1	ZRE_1
R_9MQeA3nQStg9li9	Default Response Set	 	11/3/2015	11/3/2015	 	 	 	 	Submitted	Normal response	30	5	3.84707681233427	1	UDAR	 	Staff/Administrator	 	Yes	NA	NA	NA	Yes	Yes	NA	NA	 	3 years to less than 5 years	 	 	 	6 months to less than 2 years	3 years to less than 5 years	 	 	 	Weekly	 	 	 	Monthly	Daily	 	 	 	Neutral	Neutral	Neutral	Neutral	Neutral	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Dissatisfied	Dissatisfied	Satisfied	Dissatisfied	Neutral	I do not like Albert/SIS as a system. The data is cryptic, the layout has things buried, and the policies around who "owns" information warrant debate.	Satisfied	Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	 	 	 	 	 	 	 	 	 	 	 	 	 	Neutral	I dislike the inflexibility of ServiceLink. I feel like Modtrak and ProjTrak are behemoth systems that could use retirement. AP Workflow is one of the most frustrating workflows I have EVER had to go through, every single time. Flying colors for Advance are for John Torres only.	1	0	0	3.108	0	 	 	-1	3	60	 	 	 	52	92	 	 	60	60	80	66.6666666666667	73.3333333333333	68	Neutral	80	Selected	1.4210854715202E-014	2.57318066708531E-015
R_3LhFfLFjdNJ3w00	Default Response Set	 	11/3/2015	11/3/2015	 	 	 	 	Submitted	Normal response	30	5	3.84707681233427	1	UDAR	 	Staff/Administrator	 	Yes	NA	Yes	NA	NA	Yes	NA	NA	 	6 months to less than 2 years	 	6 months to less than 2 years	 	 	6 months to less than 2 years	 	 	 	Weekly	 	Monthly	 	 	Daily	 	 	 	Very Satisfied	Neutral	Satisfied	Satisfied	Neutral	 	 	 	 	 	 	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	 	 	 	 	 	 	 	 	 	 	 	 	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	 	 	 	 	 	 	 	 	 	 	 	 	 	Very Satisfied	 	1	0	0	4.884	0	 	 	-1	3	76	 	80	 	 	100	 	 	93.3333333333333	80	86.6666666666667	86.6666666666667	80	85.3333333333333	Very Satisfied	80	Selected	3.5527136788005E-015	8.25989152586852E-016
R_3qZGpaNxIG0rLr8	Default Response Set	 	11/9/2015	11/9/2015	 	 	 	 	Submitted	Normal response	34	5.66666666666667	3.77712412645741	1	UDAR	 	Staff/Administrator	 	Yes	NA	NA	NA	NA	Yes	Yes	NA	 	5 years or more	 	 	 	 	5 years or more	6 months to less than 2 years	 	 	Daily	 	 	 	 	Daily	Monthly	 	 	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	 	Neutral	Neutral	Neutral	Neutral	Neutral	 	 	 	 	 	 	 	Very Satisfied	 	1	0	0	43.73	0	 	 	-1	3	100	 	 	 	 	100	60	 	86.6666666666667	86.6666666666667	86.6666666666667	86.6666666666667	86.6666666666667	86.6666666666667	Very Satisfied	80	Selected	3.5527136788005E-015	8.25989152586852E-016
R_cZT1PPXnxZO5qo1	Default Response Set	 	11/12/2015	11/12/2015	 	 	 	 	Submitted	Normal response	27	5.4	4.27784992724149	1	UDAR	 	Staff/Administrator	 	Yes	NA	NA	NA	NA	NA	Yes	NA	 	5 years or more	 	 	 	 	 	5 years or more	 	 	Daily	 	 	 	 	 	Daily	 	 	Very Dissatisfied	Very Dissatisfied	Very Dissatisfied	Very Dissatisfied	Very Dissatisfied	Payment Gateway's reliabilty and performance is unsatisfactory	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Neutral	Neutral	Neutral	Neutral	Neutral	 	 	 	 	 	 	 	Satisfied	Very satisfied with Advance.  Very dissatisfied with Payment Gateway.	1	0	0	4.158	0	 	 	-1	2	20	 	 	 	 	 	60	 	40	40	40	40	40	40	Satisfied	80	Selected	1.4210854715202E-014	1.90754023837492E-015
R_1ImC2gxbEjtDJb8	Default Response Set	 	11/16/2015	11/16/2015	 	 	 	 	Submitted	Normal response	41	5.125	3.35676289643119	1	UDAR	 	Staff/Administrator	 	Yes	NA	Yes	NA	Yes	Yes	Yes	NA	 	2 years to less than 3 years	 	2 years to less than 3 years	 	6 months to less than 2 years	2 years to less than 3 years	2 years to less than 3 years	 	 	Daily	 	Weekly	 	Monthly	Daily	Monthly	 	 	Satisfied	Satisfied	Very Satisfied	Satisfied	Satisfied	 	 	 	 	 	 	 	Satisfied	Very Satisfied	Very Satisfied	Satisfied	Very Satisfied	 	 	 	 	 	 	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	Satisfied	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	 	 	 	 	 	 	Satisfied	Many of the applications such as ModTrak, UDW+, and ServiceLink are not very intuitive. When you know what they do and how to do them they are reliable, but users who are not as open to figuring it out have difficulty with them.	1	0	0	2.166	0	 	 	-1	5	84	 	92	 	80	96	80	 	84	88	92	84	84	86.4	Satisfied	80	Selected	1.4210854715202E-014	1.90754023837492E-015
R_2V90l5eASToWGZy	Default Response Set	 	11/3/2015	11/3/2015	 	 	 	 	Submitted	Normal response	33	5.5	4.18330013267038	1	Others	Provost - Registrar	Staff/Administrator	 	Yes	NA	NA	NA	Yes	NA	Yes	NA	 	5 years or more	 	 	 	5 years or more	 	5 years or more	 	 	Daily	 	 	 	Daily	 	Monthly	 	 	Neutral	Satisfied	Neutral	Satisfied	Satisfied	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	 	 	 	 	 	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	 	 	 	 	 	 	Satisfied	 	1	12.86	12.86	17.069	1	 	 	-1	3	72	 	 	 	80	 	80	 	73.3333333333333	80	73.3333333333333	80	80	77.3333333333333	Satisfied	80	Selected	1.4210854715202E-014	1.90754023837492E-015
R_2uBuqdy1VOlHn7o	Default Response Set	 	11/3/2015	11/3/2015	 	 	 	 	Submitted	Normal response	37	6.16666666666667	4.21505239192429	1	Others	SPA	Staff/Administrator	 	Yes	NA	NA	NA	NA	NA	Yes	Yes	FAME	6 months to less than 2 years	 	 	 	 	 	6 months to less than 2 years	6 months to less than 2 years	 	Daily	 	 	 	 	 	Daily	Daily	 	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	 	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	 	Very Satisfied	 	1	0	0	2.314	0	 	 	-1	3	100	 	 	 	 	 	100	100	100	100	100	100	100	100	Very Satisfied	80	Selected	3.5527136788005E-015	8.25989152586852E-016
R_vuAEiYrLXKFF7Xz	Default Response Set	 	11/3/2015	11/3/2015	 	 	 	 	Submitted	Normal response	36	5.14285714285714	3.93397896234722	1	Others	Registrar's Office	Staff/Administrator	 	Yes	NA	Yes	NA	Yes	NA	Yes	NA	 	3 years to less than 5 years	 	2 years to less than 3 years	 	5 years or more	 	6 months to less than 2 years	 	 	Weekly	 	Monthly	 	Daily	 	Monthly	 	 	Neutral	Satisfied	Satisfied	Neutral	Neutral	 	 	 	 	 	 	 	Neutral	Neutral	Satisfied	Neutral	Neutral	 	 	 	 	 	 	 	Satisfied	Very Satisfied	Very Satisfied	Satisfied	Satisfied	 	 	 	 	 	 	 	Neutral	Neutral	Satisfied	Satisfied	Neutral	 	 	 	 	 	 	 	Satisfied	 	1	0	0	4.979	0	 	 	-1	4	68	 	64	 	88	 	68	 	65	75	85	70	65	72	Satisfied	80	Selected	1.4210854715202E-014	1.90754023837492E-015
R_1H2d9WSJCGLX9U9	Default Response Set	 	11/3/2015	11/3/2015	 	 	 	 	Submitted	Normal response	36	5.14285714285714	3.93397896234722	1	Others	Provost	Staff/Administrator	 	Yes	NA	Yes	NA	Yes	NA	Yes	NA	 	2 years to less than 3 years	 	3 years to less than 5 years	 	5 years or more	 	6 months to less than 2 years	 	 	Daily	 	Weekly	 	Daily	 	Weekly	 	 	Satisfied	Dissatisfied	Satisfied	Dissatisfied	Satisfied	Very dissatisfied with the ServiceLink application. The application is tedious to use and extremely time-consuming. I understand the importance of getting customer service metrics, but feel that this particular tool is not the right fit. Rather than being available to assist other callers, users have to take extra time to fill out fields on the form in ServiceLink, so the caller wait time is increased.	 	 	 	 	 	 	Satisfied	Satisfied	Dissatisfied	Dissatisfied	Dissatisfied	When requesting staffing changes to myTime, it takes months. There are times when, for no apparent reason, staff just disappear from a manager's employee list with no explanation. The tool itself is fine, but the customer service provided by the myTime staff is extremely deficient.	 	 	 	 	 	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	 	 	 	 	 	 	Satisfied	Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	 	 	 	 	 	 	 	Satisfied	For the most part, I think the applications available are fine, with the exception of ServiceLink. Like all areas, I think customer service could be improved, but do not really have any unpleasant experiences with any other area besides the myTime staff.	1	0	0	3.855	0	 	 	-1	4	64	 	56	 	80	 	92	 	80	70	75	65	75	73	Satisfied	80	Selected	1.4210854715202E-014	1.90754023837492E-015
R_40HmW8piEKg0SdD	Default Response Set	 	11/3/2015	11/3/2015	 	 	 	 	Submitted	Normal response	43	5.375	3.73927036427467	1	Others	Provost	Others	FO	Yes	Yes	Yes	NA	NA	Yes	Yes	NA	 	5 years or more	5 years or more	5 years or more	 	 	6 months to less than 2 years	5 years or more	 	 	Daily	Daily	Weekly	 	 	Once a year	Daily	 	 	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	 	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	 	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	 	 	 	 	 	 	 	 	 	 	 	 	 	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	 	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	 	 	 	 	 	 	 	Very Satisfied	 	1	0	0	5.117	0	 	 	-1	5	100	100	100	 	 	100	100	 	100	100	100	100	100	100	Very Satisfied	80	Selected	3.5527136788005E-015	8.25989152586852E-016
R_3GqbuC1pZcAHL1N	Default Response Set	 	11/3/2015	11/3/2015	 	 	 	 	Submitted	Normal response	23	5.75	4.85626742811116	1	Others	Operations	Staff/Administrator	 	NA	NA	Yes	NA	NA	NA	NA	NA	 	 	 	5 years or more	 	 	 	 	 	 	 	 	Weekly	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Satisfied	Satisfied	Satisfied	Satisfied	Very Satisfied	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Satisfied	 	1	0	0	1.775	0	 	 	-1	1	 	 	84	 	 	 	 	 	80	80	80	80	100	84	Satisfied	80	Selected	1.4210854715202E-014	1.90754023837492E-015
R_1hGzJJeA4nN6uQi	Default Response Set	 	11/3/2015	11/3/2015	 	 	 	 	Submitted	Normal response	42	4.66666666666667	3.57071421427143	1	Others	Bursar	Staff/Administrator	 	Yes	Yes	Yes	Yes	Yes	NA	Yes	NA	 	3 years to less than 5 years	3 years to less than 5 years	3 years to less than 5 years	3 years to less than 5 years	5 years or more	 	6 months to less than 2 years	 	 	Daily	Weekly	Weekly	Monthly	Daily	 	Daily	 	 	Satisfied	Very Satisfied	Satisfied	Satisfied	Very Satisfied	 	Neutral	Neutral	Neutral	Neutral	Neutral	 	Satisfied	Satisfied	Neutral	Satisfied	Very Satisfied	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	Satisfied	Satisfied	Very Satisfied	Satisfied	Satisfied	 	 	 	 	 	 	 	Neutral	Neutral	Neutral	Neutral	Neutral	 	 	 	 	 	 	 	Satisfied	This team does a great job keeping all employees and students at NYU connected so that we can carry out our daily jobs. They are reliable, a pleasure to work with and often I walk away knowing more then when I started talking!	1	0	0	3.426	0	 	 	-1	6	88	60	80	80	84	 	60	 	73.3333333333333	76.6666666666667	73.3333333333333	73.3333333333333	80	75.3333333333333	Satisfied	80	Selected	1.4210854715202E-014	1.90754023837492E-015
R_1FE3DHPCwU1fWmJ	Default Response Set	 	11/3/2015	11/3/2015	 	 	 	 	Submitted	Normal response	30	5	4.19523539268061	1	Others	Office of the Registrar	Staff/Administrator	 	Yes	NA	Yes	NA	Yes	NA	NA	NA	 	Less than 6 months	 	3 years to less than 5 years	 	3 years to less than 5 years	 	 	 	 	Weekly	 	Weekly	 	Daily	 	 	 	 	Satisfied	Satisfied	Very Satisfied	Satisfied	Satisfied	 	 	 	 	 	 	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	 	 	 	 	 	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Very Satisfied	 	1	0	0	9.986	0	 	 	-1	3	84	 	80	 	80	 	 	 	80	80	86.6666666666667	80	80	81.3333333333333	Very Satisfied	80	Selected	3.5527136788005E-015	8.25989152586852E-016
R_2Y4WUjpanv784wx	Default Response Set	 	11/3/2015	11/3/2015	 	 	 	 	Submitted	Normal response	47	5.875	3.39905449037985	1	Others	Undergraduate Admissions	Staff/Administrator	 	NA	NA	Yes	Yes	Yes	NA	Yes	Yes	ImageNow	 	 	5 years or more	6 months to less than 2 years	5 years or more	 	5 years or more	3 years to less than 5 years	 	 	 	Weekly	Once a year	Daily	 	Daily	Daily	 	 	 	 	 	 	 	 	 	 	 	 	 	Dissatisfied	Satisfied	Dissatisfied	Neutral	Neutral	Instructions/screen shots sent for PeopleSync did not match actual business process.	Neutral	Neutral	Neutral	Neutral	Neutral	 	Satisfied	Neutral	Very Satisfied	Very Satisfied	Satisfied	 	 	 	 	 	 	 	Satisfied	Dissatisfied	Satisfied	Satisfied	Very Satisfied	Interactive Reporting is frequently down and requires mid-day refreshes.	Neutral	Satisfied	Satisfied	Satisfied	Very Satisfied	 	Satisfied	 	1	0	0	1.137	0	 	 	-1	5	 	 	56	60	84	 	76	80	64	64	72	76	80	71.2	Satisfied	80	Selected	1.4210854715202E-014	1.90754023837492E-015
R_DC5lh7NZQJwuYil	Default Response Set	 	11/4/2015	11/4/2015	 	 	 	 	Submitted	Normal response	41	5.125	3.97986001189561	1	Others	Student Affairs	Staff/Administrator	 	Yes	Yes	Yes	NA	NA	NA	Yes	Yes	ibuy	5 years or more	5 years or more	5 years or more	 	 	 	3 years to less than 5 years	5 years or more	 	Weekly	Monthly	Daily	 	 	 	Daily	Daily	 	Satisfied	Satisfied	Satisfied	Satisfied	Very Satisfied	 	Satisfied	Satisfied	Satisfied	Satisfied	Very Satisfied	 	Neutral	Neutral	Satisfied	Very Satisfied	Very Satisfied	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Satisfied	Satisfied	Satisfied	Very Satisfied	Very Satisfied	 	Satisfied	Satisfied	Satisfied	Very Satisfied	Very Satisfied	 	Satisfied	 	1	0	0	1.177	0	 	 	-1	5	84	84	80	 	 	 	88	88	76	76	80	92	100	84.8	Satisfied	80	Selected	1.4210854715202E-014	1.90754023837492E-015
R_3J4zAOko6bHFjHC	Default Response Set	 	11/4/2015	11/4/2015	 	 	 	 	Submitted	Normal response	26	5.2	4.91934955049954	1	Others	N/A	Staff/Administrator	 	Yes	NA	NA	NA	NA	NA	Yes	NA	 	2 years to less than 3 years	 	 	 	 	 	2 years to less than 3 years	 	 	Daily	 	 	 	 	 	Daily	 	 	Very Dissatisfied	Very Dissatisfied	Neutral	Very Dissatisfied	Neutral	UDW+ doesn't work most of the time and no notice are given. 
Budmod and JEMS; many times took more than 1 business day to post.
Modtrak: there are times when chartfield get remove with no explanation.	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Very Dissatisfied	Very Dissatisfied	Neutral	Very Dissatisfied	Neutral	UDW+; many times it doesn't work.	 	 	 	 	 	 	Dissatisfied	ensure application works during work time.	1	0	0	1.365	0	 	 	-1	2	36	 	 	 	 	 	36	 	20	20	60	20	60	36	Dissatisfied	80	Selected	3.5527136788005E-015	1.00485917355762E-015
R_1NgZ3vAar7vmWh4	Default Response Set	 	11/4/2015	11/4/2015	 	 	 	 	Submitted	Normal response	24	6	4.76095228569523	1	Others	Anonymous	Staff/Administrator	 	NA	NA	Yes	NA	NA	NA	NA	NA	 	 	 	Less than 6 months	 	 	 	 	 	 	 	 	Monthly	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Very Satisfied	 	1	0	0	1.061	0	 	 	-1	1	 	 	100	 	 	 	 	 	100	100	100	100	100	100	Very Satisfied	80	Selected	3.5527136788005E-015	8.25989152586852E-016
R_21A33HTLRLGrb9o	Default Response Set	 	11/5/2015	11/5/2015	 	 	 	 	Submitted	Normal response	31	6.2	4.14728827066554	1	Others	Enrollment Management	Staff/Administrator	 	NA	NA	NA	NA	Yes	NA	Yes	NA	 	 	 	 	 	5 years or more	 	5 years or more	 	 	 	 	 	 	Daily	 	Daily	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Dissatisfied	Satisfied	Satisfied	Dissatisfied	Dissatisfied	There is no assurance of a committed response time; especially when problems arise. Would be wonderful to know there is a protocol that would indicate a definitive day/time when a response can be expected and have this communicated clearly to the requestor. Sometimes reasons why a problem occurred are not communicated and the fix is performed. Knowing what caused the issue is sometimes just as useful making the communication to ITS streamline through the process more efficiently.	 	 	 	 	 	 	Satisfied	Satisfied	Satisfied	Dissatisfied	Dissatisfied	Same holder true. There is no assurance of a committed response time; especially when problems arise. Would be wonderful to know there is a protocol that would indicate a definitive day/time when a response can be expected and have this communicated clearly to the requestor. Sometimes reasons why a problem occurred are not communicated and the fix is performed. Knowing what caused the issue is sometimes just as useful making the communication to ITS streamline through the process more efficiently.	 	 	 	 	 	 	Neutral	Improve application slowness. Enhanced communication of problems and fixes and a commitment to communicate this to the end-user.	1	0	0	2.404	0	 	 	-1	2	 	 	 	 	56	 	64	 	60	80	80	40	40	60	Neutral	80	Selected	1.4210854715202E-014	2.57318066708531E-015
R_pRbJznNMyMaxZy9	Default Response Set	 	11/5/2015	11/5/2015	 	 	 	 	Submitted	Normal response	42	4.66666666666667	3.57071421427143	1	Others	Bookstore	Staff/Administrator	 	Yes	Yes	Yes	Yes	Yes	NA	Yes	NA	 	5 years or more	5 years or more	5 years or more	5 years or more	5 years or more	 	5 years or more	 	 	Daily	Weekly	Weekly	Monthly	Monthly	 	Daily	 	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	Neutral	Neutral	Neutral	Neutral	Neutral	 	Neutral	Neutral	Neutral	Neutral	Neutral	 	Neutral	Neutral	Neutral	Neutral	Neutral	 	 	 	 	 	 	 	Very Satisfied	Satisfied	Very Satisfied	Satisfied	Very Satisfied	 	 	 	 	 	 	 	Satisfied	While there is always room for improvement, I am satisfied with the operations	1	0	0	2.274	0	 	 	-1	6	80	80	60	60	60	 	92	 	73.3333333333333	70	73.3333333333333	70	73.3333333333333	72	Satisfied	80	Selected	1.4210854715202E-014	1.90754023837492E-015
R_ezFA5x6xKhuaItH	Default Response Set	 	11/5/2015	11/5/2015	 	 	 	 	Submitted	Normal response	36	4.5	3.85449644663773	1	Others	global programs	Staff/Administrator	 	Yes	Yes	Yes	Yes	NA	NA	Yes	NA	 	5 years or more	5 years or more	5 years or more	3 years to less than 5 years	 	 	5 years or more	 	 	Daily	Once a year	Weekly	Once a year	 	 	Never	 	 	Dissatisfied	Neutral	Neutral	Neutral	Neutral	with regard to APWorkflow, process is still unclear and when raising issues, responses sometimes do not resolve issue - as an example if a remibursement is processed and fails budget check,  we are told to have FO approve original request - thsi doesn't work and some tell us to just submit new, but if somethingis in the system will it process and submitting new create a duplicaion?  no one seems to have the answers and we don't feel we can trust responses.  There are also very long delays in getting assistance to fix or change workflow paths...even if paths are for ULT members (How can we tell a Dean or an SVP that they have to wait a month or so for a reimbrusement because their new assistant is not added to a path for some technical reason?)	Neutral	Satisfied	Neutral	Neutral	Dissatisfied	Hyperion PLanning is an excellent tool, support on it, however, is awful.  There is very little communication that goes out.

WHAT IS HYPERION STRATEGIC FINANCE?  Is that a tool all FO's should have?  we don't.	Dissatisfied	Dissatisfied	Dissatisfied	Dissatisfied	Dissatisfied	still very challenged by PeopleSync and PeopleLink support.  We run a very complex organization and yet staff/faculty information are not always enetred into the system correctly which in turn creates errors on payroll processing - sometimes beacues the wrong attribute was entered that changes everything on an employee - by accident.   I know we are still learning and things are getting better, but there are so many of these little issues that we spend more time on tracking and fixing.  it makes people/central admin look inept when delays or errors in payroll continue to occur to faculty and  others.	Neutral	Neutral	Neutral	Neutral	Neutral	 	 	 	 	 	 	 	 	 	 	 	 	 	Dissatisfied	Dissatisfied	Dissatisfied	Dissatisfied	Dissatisfied	first - I have a very omplex and confusing security access so any reporting I need to do takes so much time to build - too much time - that I just simply avoid personally using these tools - asking my staff to do the analysis instead.  (NOT GOOD)/.
Second - we ocntinue to have challenges in which data in UDW+ is not correct, sometimes becuase fame isn't correct - sometiems relating to an incorrect inetrface between fame and UDW+ - and usually relating to foreign currencies, or the cmomplex structures in place for the global sites which create question on the integretity of the data/reporting.  We have come a long way in imporoving reporting, but we still are not fully there.	 	 	 	 	 	 	Neutral	 	1	0	0	1.718	0	 	 	-1	5	56	60	40	60	 	 	40	 	48	56	52	52	48	51.2	Neutral	80	Selected	1.4210854715202E-014	2.57318066708531E-015
R_3qx6b2aoqHuvLTJ	Default Response Set	 	11/6/2015	11/6/2015	 	 	 	 	Submitted	Normal response	34	4.85714285714286	4.09994192757944	1	Others	Student Health Center	Staff/Administrator	 	Yes	Yes	Yes	NA	NA	NA	Yes	NA	 	3 years to less than 5 years	5 years or more	5 years or more	 	 	 	5 years or more	 	 	Monthly	Once a year	Weekly	 	 	 	Weekly	 	 	Very Satisfied	Very Satisfied	Satisfied	Very Satisfied	Satisfied	 	Satisfied	Satisfied	Very Satisfied	Satisfied	Satisfied	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	 	 	 	 	 	 	 	Very Satisfied	 	1	0	0	2.079	0	 	 	-1	4	92	84	80	 	 	 	100	 	90	90	90	90	85	89	Very Satisfied	80	Selected	3.5527136788005E-015	8.25989152586852E-016
R_28PcZtEXVqzM4mX	Default Response Set	 	11/12/2015	11/12/2015	 	 	 	 	Submitted	Normal response	23	5.75	4.85626742811116	1	Others	Anonymous	Staff/Administrator	 	NA	NA	NA	Yes	NA	NA	NA	NA	 	 	 	 	5 years or more	 	 	 	 	 	 	 	 	Weekly	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Neutral	Neutral	Neutral	Neutral	Neutral	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Neutral	 	1	0	0	.927	0	 	 	-1	1	 	 	 	60	 	 	 	 	60	60	60	60	60	60	Neutral	80	Selected	1.4210854715202E-014	2.57318066708531E-015
